Material,Plant,Task List Type,Group,Group Counter,Valid From,Short Text,Language Key,Deletion Indicator,Base Quantity,Act./Operation UoM,Standard Value,Standard value unit,Standard Value2,Standard value unit3,Standard Value4,Standard value unit5,User field quantity,User field quantity6,Setup group category,Work center,Relevant
200002,0297,2,0297-9DZ,46,43101,BP Rezept 2019,,,720,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200023,0297,2,0297-9DZ,47,43101,BP Rezept 2019,,,780,CS,5,MIN,60,,420,,1150,1150,,BRGBDZ,
200045,0297,2,0297-9DZ,48,43101,BP Rezept 2019,,,800,CS,15,MIN,60,,420,,1200,1200,,BRGBDZ,
200048,0297,2,0297-9DZ,49,43101,BP Rezept 2019,,,750,CS,25,MIN,60,,420,,1200,1200,,BRGBDZ,
200049,0297,2,0297-9DZ,50,43101,BP Rezept 2019,,,750,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200051,0297,2,0297-9DZ,51,43101,BP Rezept 2019,,,750,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200052,0297,2,0297-9DZ,52,43101,BP Rezept 2019,,,750,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
200112,0297,2,0297-9DZ,53,43101,BP Rezept 2019,,,740,CS,20,MIN,60,,420,,1200,1200,,BRGBDZ,
200113,0297,2,0297-9DZ,54,43101,BP Rezept 2019,,,800,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
201186,0297,2,0297-9DZ,55,43101,BP Rezept 2019,,,760,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
200001,0297,2,0297-9DZ,56,43466,BP Rezept 2020,,,740,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200049,0297,2,0297-9DZ,57,43466,BP Rezept 2020,,,690,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200002,0297,2,0297-9DZ,58,43466,BP Rezept 2020,,,735,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200023,0297,2,0297-9DZ,59,43466,BP Rezept 2020,,,800,CS,5,MIN,60,,420,,1150,1150,,BRGBDZ,
13010043,0297,2,0297_SY1,15,40909,Herstellung Sirup,,,1,L,,,,,,,0,0,,,
200023,0297,2,0297-9DZ,59,43466,BP Rezept 2020,,,1,CS,0,MIN,0,EA,,,0,0,,,
200051,0297,2,0297-9DZ,60,43466,BP Rezept 2020,,,690,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200113,0297,2,0297-9DZ,61,43466,BP Rezept 2020,,,800,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200045,0297,2,0297-9DZ,62,43466,BP Rezept 2020,,,850,CS,15,MIN,60,,420,,1200,1200,,BRGBDZ,
200048,0297,2,0297-9DZ,63,43466,BP Rezept 2020,,,800,CS,25,MIN,60,,420,,1200,1200,,BRGBDZ,
200052,0297,2,0297-9DZ,64,43466,BP Rezept 2020,,,800,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
200112,0297,2,0297-9DZ,65,43466,BP Rezept 2020,,,780,CS,20,MIN,60,,420,,1200,1200,,BRGBDZ,
201186,0297,2,0297-9DZ,66,43466,BP Rezept 2020,,,730,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
200078,0297,2,0297_BP1,3,40909,Abfuellen PET,,,1750,CS,15,MIN,60,,660,,3000,3000,,BPETDY,
200079,0297,2,0297_BP1,4,40909,Abfuellen PET,,,1800,CS,25,MIN,60,,660,,2500,2500,,BPETDY,
200080,0297,2,0297_BP1,5,40909,Abfuellen PET,,,1800,CS,30,MIN,60,,660,,2500,2500,,BPETDY,
200081,0297,2,0297_BP1,6,40909,Abfuellen PET,,,1950,CS,15,MIN,60,,660,,3000,3000,,BPETDY,
200082,0297,2,0297_BP1,7,40909,Abfuellen PET,,,1950,CS,20,MIN,60,,660,,3000,3000,,BPETDY,
200083,0297,2,0297_BP1,8,40909,Abfuellen PET,,,1950,CS,25,MIN,60,,660,,3000,3000,,BPETDY,
200100,0297,2,0297_BP1,10,40909,Abfuellen PET,,,1800,CS,35,MIN,60,,660,,2500,2500,,BPETDY,
201009,0297,2,0297_BP1,33,40909,Abfuellen PET,,,1950,CS,15,MIN,60,,660,,3000,3000,,BPETDY,
201184,0297,2,0297_BP1,37,40909,Abfuellen PET,,,1800,CS,25,MIN,60,,660,,2500,2500,,BPETDY,
201222,0297,2,0297_BP1,38,40909,Abfuellen PET,,,1950,CS,15,MIN,60,,660,,3000,3000,,BPETDY,
203024,0297,2,0297_BP1,44,43101,Abfuellen PET,,,1950,CS,45,MIN,60,,660,,2500,2500,,BPETDY,
203011,0297,2,0297_BP1,46,43466,Abfuellen PET,,,2700,CS,30,MIN,60,,660,,4330,4330,,BPETDY,
203010,0297,2,0297_BP1,48,43466,Abfuellen PET,,,2600,CS,60,MIN,60,,660,,4330,4330,,BPETDY,
203010,0297,2,0297_BP1,49,44197,Abfuellen PET,,,2600,CS,60,MIN,60,,660,,4330,4330,,BPETDY,
203578,0297,2,0297_BP1,50,44197,Abfuellen PET,,,1950,CS,15,MIN,60,,660,,3000,3000,,BPETDY,
200001,0297,2,0297_BR1,1,40909,Abfuellen RGB (Returnable Glass),,,700,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200002,0297,2,0297_BR1,2,40909,Abfuellen RGB (Returnable Glass),,,735,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
200023,0297,2,0297_BR1,5,40909,Abfuellen RGB (Returnable Glass),,,750,CS,5,MIN,60,,420,,1150,1150,,BRGBDZ,
200045,0297,2,0297_BR1,6,40909,Abfuellen RGB (Returnable Glass),,,800,CS,15,MIN,60,,420,,1200,1200,,BRGBDZ,
200048,0297,2,0297_BR1,8,40909,Abfuellen RGB (Returnable Glass),,,750,CS,25,MIN,60,,420,,1200,1200,,BRGBDZ,
200049,0297,2,0297_BR1,9,40909,Abfuellen RGB (Returnable Glass),,,650,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200051,0297,2,0297_BR1,10,40909,Abfuellen RGB (Returnable Glass),,,735,CS,15,MIN,60,,420,,1000,1000,,BRGBDZ,
200052,0297,2,0297_BR1,11,40909,Abfuellen RGB (Returnable Glass),,,800,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
200112,0297,2,0297_BR1,12,40909,Abfuellen RGB (Returnable Glass),,,780,CS,20,MIN,60,,420,,1200,1200,,BRGBDZ,
200113,0297,2,0297_BR1,13,40909,Abfuellen RGB (Returnable Glass),,,750,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
201186,0297,2,0297_BR1,18,40909,Abfuellen RGB (Returnable Glass),,,730,CS,15,MIN,60,,420,,1100,1100,,BRGBDZ,
201185,0297,2,0297_BR1,22,43831,Abfuellen RGB (Returnable Glass),,,650,CS,15,MIN,60,,420,,1150,1150,,BRGBDZ,
201187,0297,2,0297_BR1,23,43831,Abfuellen RGB (Returnable Glass),,,700,CS,30,MIN,60,,420,,1150,1150,,BRGBDZ,
13010022,0297,2,0297_SY1,2,40909,Herstellung Sirup,,,133200,L,0,MIN,60,,60,,133200,133200,,SYRP01,
13010031,0297,2,0297_SY1,10,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010043,0297,2,0297_SY1,15,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
203235,0298,2,0298-9KD,25,43831,BP Rezept 2021,,,1,CS,,,,,,,0,0,,,
13010043,0297,2,0297_SY1,15,40909,Herstellung Sirup,,,1,L,0,MIN,0,EA,,,0,0,,,
13010044,0297,2,0297_SY1,16,40909,Herstellung Sirup,,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010422,0297,2,0297_SY1,31,41275,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010744,0297,2,0297_SY1,35,42370,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010834,0297,2,0297_SY1,41,43101,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010849,0297,2,0297_SY1,45,43466,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010866,0297,2,0297_SY1,46,43466,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010919,0297,2,0297_SY1,48,43831,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010926,0297,2,0297_SY1,49,43831,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010836,0297,2,0297_SY1,50,44154,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010971,0297,2,0297_SY1,51,43831,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010977,0297,2,0297_SY1,52,44197,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13010986,0297,2,0297_SY1,53,44197,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
13011040,0297,2,0297_SY1,54,44197,Herstellung Sirup,,,4389,L,0,MIN,60,,60,,4389,4389,,SYRP01,
200251,0298,2,0298-9KD,1,43831,BP Rezept 2021,,,3333,CS,0,MIN,60,,360,,5000,5000,,BCANKD,
200373,0298,2,0298-9KD,2,43831,BP Rezept 2021,,,140,CS,0,MIN,60,,360,,232,232,,BCANKD,
201551,0298,2,0298-9KD,3,43831,BP Rezept 2021,,,8000,CS,0,MIN,60,,360,,12000,12000,,BCANKD,
202598,0298,2,0298-9KD,4,43831,BP Rezept 2021,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202615,0298,2,0298-9KD,5,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202619,0298,2,0298-9KD,6,43831,BP Rezept 2021,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202623,0298,2,0298-9KD,7,43831,BP Rezept 2021,,,2400,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202624,0298,2,0298-9KD,8,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202625,0298,2,0298-9KD,9,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202626,0298,2,0298-9KD,10,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202646,0298,2,0298-9KD,11,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202647,0298,2,0298-9KD,12,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202663,0298,2,0298-9KD,13,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202763,0298,2,0298-9KD,14,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202765,0298,2,0298-9KD,15,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202949,0298,2,0298-9KD,16,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202957,0298,2,0298-9KD,17,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203029,0298,2,0298-9KD,18,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203064,0298,2,0298-9KD,19,43831,BP Rezept 2021,,,2916,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
203150,0298,2,0298-9KD,20,43831,BP Rezept 2021,,,2500,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
203171,0298,2,0298-9KD,21,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203214,0298,2,0298-9KD,22,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203225,0298,2,0298-9KD,23,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203234,0298,2,0298-9KD,24,43831,BP Rezept 2021,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203235,0298,2,0298-9KD,25,43831,BP Rezept 2021,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
202623,0298,2,0298-9KD,A2,43466,BP Rezept 2020,,,1,CS,,,,,,,0,0,,,
203235,0298,2,0298-9KD,25,43831,BP Rezept 2021,,,1,CS,0,MIN,0,EA,,,0,0,,,
203242,0298,2,0298-9KD,26,43831,BP Rezept 2021,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203275,0298,2,0298-9KD,27,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203276,0298,2,0298-9KD,28,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203277,0298,2,0298-9KD,29,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203278,0298,2,0298-9KD,30,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203279,0298,2,0298-9KD,31,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203283,0298,2,0298-9KD,32,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203285,0298,2,0298-9KD,33,43831,BP Rezept 2021,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203378,0298,2,0298-9KD,34,43831,BP Rezept 2021,,,6000,CS,0,MIN,60,,360,,7200,7200,,BCANKD,
203379,0298,2,0298-9KD,35,43831,BP Rezept 2021,,,6000,CS,0,MIN,60,,360,,9000,9000,,BCANKD,
203390,0298,2,0298-9KD,36,43831,BP Rezept 2021,,,74,CS,0,MIN,60,,360,,93,93,,BCANKD,
13010711,0298,2,0298-9KD,69,43101,BP Rezept 2019,,,57600,CS,10,MIN,60,,360,,79488,79488,,BCANKD,
13010729,0298,2,0298-9KD,72,43101,BP Rezept 2019,,,54000,CS,10,MIN,60,,360,,79488,79488,,BCANKD,
13010730,0298,2,0298-9KD,73,43101,BP Rezept 2019,,,54000,CS,10,MIN,60,,360,,79488,79488,,BCANKD,
200251,0298,2,0298-9KD,78,43466,BP Rezept 2020,,,3333,CS,0,MIN,60,,360,,5000,5000,,BCANKD,
200252,0298,2,0298-9KD,79,43466,BP Rezept 2020,,,3000,CS,0,MIN,60,,360,,5000,5000,,BCANKD,
200373,0298,2,0298-9KD,80,43466,BP Rezept 2020,,,70,CS,0,MIN,60,,360,,116,116,,BCANKD,
201551,0298,2,0298-9KD,81,43466,BP Rezept 2020,,,8000,CS,0,MIN,60,,360,,12000,12000,,BCANKD,
202624,0298,2,0298-9KD,82,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202615,0298,2,0298-9KD,83,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202647,0298,2,0298-9KD,84,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202646,0298,2,0298-9KD,85,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202625,0298,2,0298-9KD,86,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202598,0298,2,0298-9KD,87,43466,BP Rezept 2020,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202763,0298,2,0298-9KD,88,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202949,0298,2,0298-9KD,89,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202957,0298,2,0298-9KD,90,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202599,0298,2,0298-9KD,91,43466,BP Rezept 2020,,,2400,CS,0,MIN,60,,360,,2916.66,2916.66,,BCANKD,
202600,0298,2,0298-9KD,92,43466,BP Rezept 2020,,,2400,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202618,0298,2,0298-9KD,93,43466,BP Rezept 2020,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202765,0298,2,0298-9KD,94,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202766,0298,2,0298-9KD,95,43466,BP Rezept 2020,,,2400,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
203171,0298,2,0298-9KD,96,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203214,0298,2,0298-9KD,97,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202749,0298,2,0298-9KD,98,43466,BP Rezept 2020,,,3333,CS,0,MIN,60,,360,,5000,5000,,BCANKD,
202661,0298,2,0298-9KD,99,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202626,0298,2,0298-9KD,A1,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202623,0298,2,0298-9KD,A2,43466,BP Rezept 2020,,,2400,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
203279,0298,2,0298_BC1,6A,43466,203279,,,1,CS,,,,,,,0,0,,,
202623,0298,2,0298-9KD,A2,43466,BP Rezept 2020,,,1,CS,0,MIN,0,EA,,,0,0,,,
202660,0298,2,0298-9KD,A3,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202663,0298,2,0298-9KD,A4,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203028,0298,2,0298-9KD,A5,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203029,0298,2,0298-9KD,A6,43466,BP Rezept 2020,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203064,0298,2,0298-9KD,A7,43466,BP Rezept 2020,,,2500,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
200251,0298,2,0298_BC1,4C,43466,200251,,,3333,CS,0,MIN,60,,360,,5000,5000,,BCANKD,
201583,0298,2,0298_BC1,4G,43466,201583,,,7000,CS,0,MIN,60,,360,,12000,12000,,BCANKD,
201551,0298,2,0298_BC1,4H,43466,201551,,,8000,CS,0,MIN,60,,360,,10000,10000,,BCANKD,
200373,0298,2,0298_BC1,4I,43466,200373,,,140,CS,0,MIN,60,,360,,208,208,,BCANKD,
202188,0298,2,0298_BC1,4J,43466,202188,,,7000,CS,0,MIN,60,,360,,12000,12000,,BCANKD,
202598,0298,2,0298_BC1,4L,43466,202598,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202615,0298,2,0298_BC1,4P,43466,202598,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202624,0298,2,0298_BC1,4Q,43466,202624,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202625,0298,2,0298_BC1,4R,43466,202625,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202619,0298,2,0298_BC1,4S,43466,202619,,,2600,CS,0,MIN,60,,360,,3312,3312,,BCANKD,
202646,0298,2,0298_BC1,4T,43466,202646,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202647,0298,2,0298_BC1,4U,43466,202647,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202626,0298,2,0298_BC1,4X,43466,202626,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203544,0298,2,0298_BC1,55,44197,203542,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203535,0298,2,0298_BC1,56,44197,203535,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203366,0298,2,0298_BC1,57,44197,203366,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203567,0298,2,0298_BC1,58,44197,203567,,,8000,CS,0,MIN,60,,360,,10000,10000,,BCANKD,
203568,0298,2,0298_BC1,59,44197,203568,,,8000,CS,0,MIN,60,,360,,10000,10000,,BCANKD,
202663,0298,2,0298_BC1,5A,43466,202663,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202763,0298,2,0298_BC1,5G,43466,202763,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202765,0298,2,0298_BC1,5H,43466,202765,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202949,0298,2,0298_BC1,5I,43466,202949,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202957,0298,2,0298_BC1,5J,43466,202957,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203029,0298,2,0298_BC1,5L,43466,203029,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203171,0298,2,0298_BC1,5N,43466,203171,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203214,0298,2,0298_BC1,5O,43466,203214,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203064,0298,2,0298_BC1,5P,43466,203064,,,2916,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
203150,0298,2,0298_BC1,5Q,43466,203150,,,2500,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
203225,0298,2,0298_BC1,5T,43466,203225,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203277,0298,2,0298_BC1,5Y,43466,203277,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203569,0298,2,0298_BC1,60,44197,203569,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203570,0298,2,0298_BC1,61,44197,203570,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203279,0298,2,0298_BC1,6A,43466,203279,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
202508,0298,2,0298_DU1,20,42736,"DUMMY MONST.ULT.WHI12/0,5L  DS",,,1,CS,,,,,,,0,0,,,
203279,0298,2,0298_BC1,6A,43466,203279,,,1,CS,0,MIN,0,EA,,,0,0,,,
203283,0298,2,0298_BC1,6B,43466,203283,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203285,0298,2,0298_BC1,6D,43466,203285,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203276,0298,2,0298_BC1,6E,43466,202957,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203275,0298,2,0298_BC1,6F,43466,202646,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203328,0298,2,0298_BC1,6G,43831,203328,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203330,0298,2,0298_BC1,6I,43831,203330,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203234,0298,2,0298_BC1,6K,43831,203234,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203235,0298,2,0298_BC1,6L,43831,203234,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203242,0298,2,0298_BC1,6P,43831,203234,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203347,0298,2,0298_BC1,6R,43831,203347,,,8000,CS,0,MIN,60,,360,,10000,10000,,BCANKD,
203379,0298,2,0298_BC1,6V,43831,203379,,,6000,CS,0,MIN,60,,360,,9000,9000,,BCANKD,
203378,0298,2,0298_BC1,6W,43831,203378,,,6000,CS,0,MIN,60,,360,,6480,6480,,BCANKD,
203530,0298,2,0298_BC1,6X,44197,203530,,,6000,CS,0,MIN,60,,360,,9000,9000,,BCANKD,
203444,0298,2,0298_BC1,7V,43831,203444,,,6000,CS,0,MIN,60,,360,,9000,9000,,BCANKD,
203473,0298,2,0298_BC1,7W,43831,203473,,,2700,CS,0,MIN,60,,360,,3500,3500,,BCANKD,
203396,0298,2,0298_BC1,7Z,43831,203396,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203413,0298,2,0298_BC1,8A,43831,203413,,,4100,CS,0,MIN,60,,360,,5400,5400,,BCANKD,
203445,0298,2,0298_BC1,8B,44197,203445,,,6000,CS,0,MIN,60,,360,,9000,9000,,BCANKD,
203346,0298,2,0298_BC1,8C,44197,203150,,,2500,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
203482,0298,2,0298_BC1,8D,44197,203482,,,2500,CS,0,MIN,60,,360,,3750,3750,,BCANKD,
201327,0298,2,0298_BP1,1,44197,Abfuellen PET 201327,,,115,CS,60,MIN,60,,300,,150,150,,BPETKH,
201333,0298,2,0298_BP1,2,44197,Abfuellen PET 201333,,,4500,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201384,0298,2,0298_BP1,3,44197,Abfuellen PET 201384,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201479,0298,2,0298_BP1,4,44197,Abfuellen PET 201479,,,4600,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201328,0298,2,0298_BP1,5,44197,Abfuellen PET 201328,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201388,0298,2,0298_BP1,6,44197,Abfuellen PET 201388,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201329,0298,2,0298_BP1,7,44197,Abfuellen PET 201329,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201356,0298,2,0298_BP1,8,44197,Abfuellen PET 201356,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201359,0298,2,0298_BP1,9,44197,Abfuellen PET 201359,,,3800,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
201358,0298,2,0298_BP1,10,44197,Abfuellen PET 201358,,,4100,CS,60,MIN,60,,300,,6000,6000,,BPETKH,
202397,0298,2,0298_DU1,1,42736,"DUMMY MONST.ENERGY 24/0,5L  DS",,,2500,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202398,0298,2,0298_DU1,2,42736,"DUMMY MONST.ENERGY 12/0,5L  DS",,,5000,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202426,0298,2,0298_DU1,4,42736,"DUMMY MONSTER ZERO 12/0,5L  DS",,,5000,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202407,0298,2,0298_DU1,6,42736,"DUMMY MONSTER ROSSI12/0,5L  DS",,,5000,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202403,0298,2,0298_DU1,9,42736,"DUMMY  MONST.ASSAULT12/0,5L  DS",,,5000,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202413,0298,2,0298_DU1,17,42736,"DUMMY MONSTER PUNCH12/0,5L  DS",,,5000,CS,0,MIN,60,,360,,1656,1656,,DUY_MONS,
202506,0298,2,0298_DU1,18,42736,"DUMMY MONST.ULT.RED12/0,5L  DS",,,5000,CS,10,MIN,60,,360,,1656,1656,,DUY_MONS,
202508,0298,2,0298_DU1,20,42736,"DUMMY MONST.ULT.WHI12/0,5L  DS",,,5000,CS,10,MIN,60,,360,,1656,1656,,DUY_MONS,
13010894,0298,2,0298_SY1,37,43831,Herstellung Sirup,,,1,L,,,,,,,0,0,,,
202508,0298,2,0298_DU1,20,42736,"DUMMY MONST.ULT.WHI12/0,5L  DS",,,1,CS,0,MIN,0,EA,,,0,0,,,
202510,0298,2,0298_DU1,22,42736,"DUMMY MONST.ULT.WHI24/0,5L  DS",,,2500,CS,10,MIN,60,,360,,1656,1656,,DUY_MONS,
