EXPORTDAT,LAEDA,ERSDA,MATNR,MAKTG,MTART,MATKL,MEINS,CS_PAL,PAL_Anzahl,EA_Anzahl,PMU_Anzahl,ZUC_Anzahl,LAYERS_PAL,CS_LAYERS,/SCL/MIXED_PROD,/SCL/RET,Description /SCL/RET,/SCL/PKG,Description /SCL/PKG,/SCL/PSIZE,Description /SCL/PSIZE,/SCL/PTYPE,Bezeichung /SCL/PTYPE,/SCL/SLUN,Description /SCL/SLUN,/SCL/BRAND,Description /SCL/BRAND,MHDHB,MHDRZ,/SCL/RTD,/SCL/MATRTY_DUR,/SCL/SHLIFREQMAX,MFRPN,BRGEW,NTGEW,VOLUM,VOLEH,LAENG,BREIT,HOEHE,MEABM,/SCL/QUARTIME,MSTAE,/SCL/PROMI,Bezeichung /SCL/PROMI,/SCL/CATBRNDTY,Description /SCL/CATBRNDTY,/SCL/PLANNER_S,/SCL/PLANNER_S Description,/SCL/PKGGROUP,Description SCL_PKGGROUP,/SCL/STKFACTOR,STFAK,/SCL/BOARDOBJ,ALL_LOC_PRODUCTS_ND,FlTyp,SNP Planner Check,PG_Reporting,PAL,Description_PAL,Getränkeprodukt
44489,44428,41085,102740,"SOD.MAGD.SPR 12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6E,Magdalenen Brunnen,360,120,R,0,0,,14.5,12,12,L,405,300,310,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3YY
44489,44428,41085,102741,"SOD.MAGD.STI 12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6E,Magdalenen Brunnen,360,120,R,0,0,,14.5,12,12,L,405,300,310,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3YZ
44489,44428,41085,102744,"SOD.ZITRON.LI12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,210,90,R,0,0,,14.5,12.463,12,L,405,300,310,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A4LB
44489,44428,41085,102746,"SOD.AQ CL    20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,360,120,R,0,0,,12.32,10,10,L,400,300,282,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y4
44489,44428,41085,102751,"SOD.AQ MD KH 20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,360,120,R,0,0,,12.32,10,10,L,400,300,282,MM,0,,P,Werbeartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y7
44489,44428,41085,102759,"SOD.AQ NAT   12/0,7L  MW",ZFER,55121600A,KS,36,0.0278,12,1,1.4794,4,9,,3,MW FP: KISTE&FLASCHE,1368,700-Ml Glass Btl Ref  1-Ls 12,538,700 ML,Z13,Glasflasche Brunnen GDB,012,1-Ls 12,B6G,Sodenthaler,720,120,R,0,0,,17.3,8.4,8.4,L,355,276,345,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4113,SGL070,1,"3,00",GRN_1,no,GDB,,SOD,356,EUROPALETTE 120X80,A3Y6
44489,44462,41085,102721,SOD.GOUR.CL  20/025L  MW,ZFER,55121600A,KS,45,0.0222,20,1,0.8806,5,9,,3,MW FP: KISTE&FLASCHE,5876,250-Ml Glass Btl Ref  1-Ls 20,265,250 ML,Z14,Glasflasche Gourmet URB/SOD,019,1-Ls 20,B6G,Sodenthaler,720,120,R,0,0,,11.9,5,5,L,355,273,257,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4109,SGL025,1,"3,00",RED_1,no,GOURMET,,SOD,356,EUROPALETTE 120X80,A3Y9
44489,44462,41085,102726,"SOD.AQ MED   20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,360,120,R,0,0,,12.32,10,10,L,400,300,282,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y7
44489,44462,41085,102728,"SOD.APFEL    20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,210,90,R,0,0,,12.32,10.283,10,L,400,300,282,MM,144,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A4KS
44489,44462,41085,102730,"SOD.ACE      20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,210,90,R,0,0,,12.32,10.386,10,L,400,300,282,MM,144,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A4KR
44489,44462,41085,102734,"SOD.AQ MED   12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,360,120,R,0,0,,14.5,12,12,L,405,300,310,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y7
44489,44462,41085,102735,"SOD.AQ NAT   12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,360,120,R,0,0,,14.5,12,12,L,405,300,310,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y6
44489,44462,41085,102743,"SOD.APFEL    12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,5,8,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,210,90,R,0,0,,14.5,12.34,12,L,405,300,310,MM,144,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4114,SN100,1,"3,00",BLU_3,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A4KS
44489,44462,41085,102749,"SOD.AQ NAT   20/0,5L PEC",ZFER,55121600A,KS,40,0.025,20,1,1.7612,5,8,,Z,EW FP: DPG in MW-Ki,2075,500-Ml Plas Btl Nr  1-Ls 20,472,500 ML,Z15,Plastikflasche PETCycle DPG,019,1-Ls 20,B6G,Sodenthaler,360,120,R,0,0,,12.32,10,10,L,400,300,282,MM,0,,R,Standardartikel,STANDARD,Standardartikel aktiv,323,Soden,4110,SN050,1,"3,00",YEL_2,no,W/O SHAPE,,SOD,356,EUROPALETTE 120X80,A3Y6
44489,43040,41089,200368,RELENTL.TR.6X4/0485L  DS,ZFER,55121600A,KS,72,0.0139,24,1,2.05,,,,Y,EW FP: DPG,7789,485-Ml Alum Can Nr  4-Pk 24,450,485 ML,007,Aludose,151,4-Pk 24,BVJ,Relentless,270,120,R,0,0,,12.68,12.68,11.64,L,400,268,168,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5115,SUBCAN048RE,1,,GRN_4,yes,,,0,,,A5BE
44489,43040,41089,200369,RELENTL.BER6X4/0485L  DS,ZFER,55121600A,KS,72,0.0139,24,1,2.05,,,,Y,EW FP: DPG,7789,485-Ml Alum Can Nr  4-Pk 24,450,485 ML,007,Aludose,151,4-Pk 24,BVJ,Relentless,500,120,R,0,0,,12.68,12.68,11.64,L,400,268,168,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5115,SUBCAN048RE,1,,GRN_4,yes,,,0,,,A4YN
44489,43040,41089,200370,RELENTL.SFR6X4/0485L  DS,ZFER,55121600A,KS,72,0.0139,24,1,2.05,,,,Y,EW FP: DPG,7789,485-Ml Alum Can Nr  4-Pk 24,450,485 ML,007,Aludose,151,4-Pk 24,BVJ,Relentless,180,90,R,0,0,,12.18,12.18,11.64,L,400,268,168,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5115,SUBCAN048RE,1,,GRN_4,yes,,,0,,,A3Z3
44489,43297,41089,200028,"COKE ZERO      10,0LKPOM",ZFER,55121600A,EA,15,0.0667,1,1,11.448,,,,4,MW FP: BEHÄLTER,0243,10-Ltr Sstl Tnk Ref 1-Ls,062,10 LTR,021,Behälter,001,1-Ls,BOD,Coca-Cola Zero,75,45,N,0,0,,15.7,15.7,10,L,239,239,326,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1114,POMKEG10,1,,YEL_2,yes,,,KEG,,,A1VS
44489,43297,41089,200037,"FANTA ZERO  212/1,5L PEW",ZFER,55121600A,KS,2,0.5,212,35.333,56.006,,,,Y,EW FP: DPG,6576,1.5-Ltr Plas Btl Nr  1-Ls 212,041,1.5 LTR,018,Plastikflasche,393,1-Ls 212,146,Fanta Zero,180,90,R,0,0,,327.59,327.59,318,L,800,600,1395,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2347,N150JT,1,,GRY_2,yes,,,PEW L,,,A1VE
44489,43297,41089,200062,"KINLEY TONIC   18,0L PEM",ZFER,55121600A,EA,18,0.0556,1,1,3.1701,,,,4,MW FP: BEHÄLTER,0296,18-Ltr Sstl Tnk Ref  1-Ls,148,18 LTR,021,Behälter,001,1-Ls,295,Kinley,180,75,R,0,0,,23.23,23.23,18,L,229,229,564,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1101,PEM18,1,,YEL_3,yes,,,BEH,,,1682
44489,43297,41089,200126,FANTA ZERO    6/125LPCPW,ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,146,Fanta Zero,180,120,R,0,0,,7.8,7.8,7.5,L,255,170,332,MM,0,01,BD,PLUS Plus,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200129,"FANTA ZERO    6/1,25LIPW",ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,146,Fanta Zero,180,90,R,0,0,,7.8,7.8,7.5,L,255,170,332,MM,0,01,AZ,LIDL Lidl,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200130,COKE LIGHT 40X6/125LNOPW,ZFER,55121600A,KS,2,0.5,240,40,52.836,,,,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,002,Coca-Cola light,180,90,R,0,0,,310.17,310.17,300,L,800,600,1451,MM,0,01,BB,NORM Norma,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,1253
44489,43297,41089,200131,COKE LIGHT    6/125LNOPW,ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,002,Coca-Cola light,180,90,R,0,0,,7.8,7.8,7.5,L,255,170,332,MM,0,01,BB,NORM Norma,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,1253
44489,43297,41089,200132,FANTA ZERO    6/125LNOPW,ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,146,Fanta Zero,180,90,R,0,0,,7.8,7.8,7.5,L,255,170,332,MM,0,01,BB,NORM Norma,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200135,FANTA SPLASH 15/025LEPEW,ZFER,55121600A,KS,120,0.0083,15,1,0.6604,,,,1,EW FP:kein DPG/gr.P.,3937,250-Ml Plas Btl Nr 1-Ls 15,265,250 ML,018,Plastikflasche,015,1-Ls 15,BMA,Fanta Orange,0,1,R,0,0,,4.6,4.6,3.75,L,393,236,109,MM,0,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,8103,Cokeball,1,,GRY_4,yes,,,0,,,0232
44489,43297,41089,200138,"APOLL.MED.72X18/0,5L PEW",ZFER,55121600A,PAL,1,1,1296,72,114.12,,,,Y,EW FP: DPG,7952,500-Ml Plas Btl Nr  1-Ls 1296,472,500 ML,018,Plastikflasche,382,1-Ls 1296,BZC,Apollinaris,240,90,R,0,0,,717,717,648,L,1200,800,1630,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,6107,APON050,1,,BLU_2,yes,,,APO PET,,,A2ZU
44489,43297,41089,200139,"APOLL.ACT+72X18/0,5L PEW",ZFER,55121600A,PAL,1,1,1296,72,114.12,,,,Y,EW FP: DPG,7952,500-Ml Plas Btl Nr  1-Ls 1296,472,500 ML,018,Plastikflasche,382,1-Ls 1296,BZC,Apollinaris,210,90,R,0,0,,730.3,730.3,648,L,1200,800,1630,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,6107,APON050,1,,BLU_2,yes,,,APO PET,,,A2ZY
44489,43297,41089,200156,MIX C/F/S Z40X6/125LNOPW,ZFER,55121600A,KS,2,0.5,240,40,52.836,,,Y,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,BOD,Coca-Cola Zero,180,120,R,0,0,,310.17,310.17,300,L,800,600,1451,MM,0,01,BB,NORM Norma,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VS
44489,43297,41089,200171,"APOLL.BIG AP3X6/0,5L PEW",ZFER,55121600A,KS,72,0.0139,18,1,1.5851,,,,Y,EW FP: DPG,7930,500-Ml Plas Btl Nr  6-Pk 18,472,500 ML,018,Plastikflasche,183,6-Pk 18,BZC,Apollinaris,240,75,R,0,0,,11.55,11.55,9,L,398,200,233,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,6107,APON050,1,,BLU_2,yes,,,APO PET,,,A2ZZ
44489,43297,41089,200173,"APOLL.CLASS.3X6/0,5L PEW",ZFER,55121600A,KS,72,0.0139,18,1,1.5851,,,,Y,EW FP: DPG,7930,500-Ml Plas Btl Nr  6-Pk 18,472,500 ML,018,Plastikflasche,183,6-Pk 18,BZC,Apollinaris,240,90,R,0,0,,10.5,10.5,9,L,398,200,233,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,6107,APON050,1,,BLU_2,yes,,,APO PET,,,A2ZS
44489,43297,41089,200183,"FANTA ZE.40X4+2/1,25LIPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,146,Fanta Zero,180,120,R,0,0,,310.17,310.17,300,L,800,600,1479,MM,0,01,BY,4+2L Aktion 4+2 LIDL,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200185,"FANTA ZE.40X4+2/1,25DCPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,146,Fanta Zero,180,90,R,0,0,,310.17,310.17,300,L,800,600,1431,MM,0,01,BX,4+2  Aktion 4+2,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200187,"MEZZO MZ 40X4+2/1,25DCPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,B9X,Mezzo Mix Zero,180,90,R,0,0,,310.17,310.17,300,L,800,600,1431,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,A3HT
44489,43297,41089,200196,"COCA-COLA 40X10/1,5LEPET",ZFER,55121600A,PAL,1,1,400,40,105.67,,,,3,MW FP: KISTE&FLASCHE,A04W,1.5-Ltr Plas Btl Ref Cntr 1-Ls 400,041,1.5 LTR,018,Plastikflasche,081,1-Ls 400,001,Coca-Cola,180,90,R,0,0,,755.2,755.2,600,L,1200,800,1960,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1407,R150,1,,GRN_4,yes,,,PET L,,,0001
44489,43297,41089,200197,"FANTA ORA.40X10/1,5LEPET",ZFER,55121600A,PAL,1,1,400,40,105.67,,,,3,MW FP: KISTE&FLASCHE,A04X,1.5-Ltr Plas Btl Ref  1-Ls 400,041,1.5 LTR,018,Plastikflasche,081,1-Ls 400,BMA,Fanta Orange,180,180,R,0,0,,755.2,755.2,600,L,1200,800,1960,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1407,R150,1,,GRN_4,yes,,,PET L,,,0232
44489,43297,41089,200219,"MEZZO MIX  48X4/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,,Y,EW FP: DPG,4714,1.5-Ltr Plas Btl Nr  4-Pk 192,041,1.5 LTR,018,Plastikflasche,159,4-Pk 192,B1X,Mezzo Mix,180,90,R,0,0,,322.3,322.3,288,L,800,600,1391,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2362,N1504,1,,GRY_2,yes,,,PEW L,,,1484
44489,43297,41089,200253,"COCA-COLA    24/0,2L AEW",ZFER,55121600A,KS,96,0.0104,24,1,0.8454,,,,Y,EW FP: DPG,5647,200-Ml Alum Btl Nr Cntr 1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,001,Coca-Cola,540,90,R,0,0,,6.1,6.1,4.8,L,320,219,184,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,5102,SUBALU020,1,,BLU_1,yes,,,0,,,0001
44489,43297,41089,200274,"COCA-COLA HRMCD19,0L BIB",ZFER,55121600A,EA,40,0.025,1,1,22.085,,,,W,EW FP: GRÜNER PUNKT,1404,19-Ltr Crbd BIB Nr  1-Ls,165,19 LTR,004,Bag-In-Box,001,1-Ls,001,Coca-Cola,75,45,N,0,0,,24.9,24.9,19,L,397,291,213,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1124,BIB20HR,1,,GRN_1,yes,,,BIB,,,0001
44489,43297,41089,200275,"FANTA ORA.HRMCD20,0L BIB",ZFER,55121600A,EA,36,0.0278,1,1,23.248,,,,W,EW FP: GRÜNER PUNKT,0298,20-Ltr Crbd BIB Nr  1-Ls,202,20 LTR,004,Bag-In-Box,001,1-Ls,BMA,Fanta Orange,75,45,N,0,0,,25.54,25.54,20,L,376,255,257,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1124,BIB20HR,1,,GRN_3,yes,,,BIB,,,0232
44489,43297,41089,200277,"MIX C/CL/CZ4X53/1,5LDPEW",ZFER,55121600A,KS,2,0.5,212,35.333,56.006,,,Y,Y,EW FP: DPG,7618,1.5-Ltr Plas Btl Nr Cntr 1-Ls 212,041,1.5 LTR,018,Plastikflasche,393,1-Ls 212,001,Coca-Cola,180,90,R,0,0,,339.87,339.87,318,L,800,614,1381,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2347,N150JT,1,,GRY_2,yes,,,PEW L,,,0001
44489,43297,41089,200278,"MIX NT Z/WP40X6/1,5LCPEW",ZFER,55121600A,KS,2,0.5,240,40,63.403,,,Y,Y,EW FP: DPG,6261,1.5-Ltr Plas Btl Nr  6-Pk 240,041,1.5 LTR,018,Plastikflasche,197,6-Pk 240,056,Nestea ohne Zucker,180,90,R,0,0,,373.2,373.2,360,L,800,600,1427,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3105,HALN150,1,,GRY_2,yes,,,PEW N,,,6050
44489,43297,41089,200281,"MIX NT WPZL40X6/1,5L PEW",ZFER,55121600A,KS,2,0.5,240,40,63.403,,,Y,Y,EW FP: DPG,6261,1.5-Ltr Plas Btl Nr  6-Pk 240,041,1.5 LTR,018,Plastikflasche,197,6-Pk 240,056,Nestea ohne Zucker,180,120,R,0,0,,373.2,373.2,360,L,800,600,1427,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3105,HALN150,1,,GRY_2,yes,,,PEW N,,,6050
44489,43297,41089,200285,"NESTEA Z.GR T12/0,5LMPEW",ZFER,50202300,KS,126,0.0079,12,1,1.0567,,,,Y,EW FP: DPG,2073,500-Ml Plas Btl Nr  1-Ls 12,472,500 ML,018,Plastikflasche,012,1-Ls 12,122,Nestea,180,120,R,0,0,,8.08,8.08,6,L,270,202,206,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,A2EC
44489,43297,41089,200286,"NESTEA PEACH 12/0,5LMPEW",ZFER,50202300,KS,126,0.0079,12,1,1.0567,,,,Y,EW FP: DPG,2073,500-Ml Plas Btl Nr  1-Ls 12,472,500 ML,018,Plastikflasche,012,1-Ls 12,122,Nestea,360,90,R,0,0,,8.08,8.08,6,L,270,202,206,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,0155
44489,43297,41089,200287,"APOLL.BIGA72X18/0,5L PEW",ZFER,55121600A,PAL,1,1,1296,72,114.12,,,,Y,EW FP: DPG,7952,500-Ml Plas Btl Nr  1-Ls 1296,472,500 ML,018,Plastikflasche,382,1-Ls 1296,BZC,Apollinaris,240,90,R,0,0,,735.5,735.5,648,L,1200,800,1630,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,6107,APON050,1,,BLU_2,yes,,,APO PET,,,A2ZZ
44489,43297,41089,200288,"NESTEA ZITRO 12/0,5LMPEW",ZFER,50202300,KS,126,0.0079,12,1,1.0567,,,,Y,EW FP: DPG,2073,500-Ml Plas Btl Nr  1-Ls 12,472,500 ML,018,Plastikflasche,012,1-Ls 12,122,Nestea,360,90,R,0,0,,8.08,8.08,6,L,270,202,206,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,1996
44489,43297,41089,200294,SPRITE       24/033LE DS,ZFER,55121600A,KS,99,0.0101,24,1,1.3949,,,,1,EW FP:kein DPG/gr.P.,0507,330-Ml Alum Can Nr  1-Ls 24,350,330 ML,007,Aludose,023,1-Ls 24,007,Sprite,360,45,R,0,0,,8.9,8.9,7.92,L,400,268,118,MM,0,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,2114,CAN033,1,,GRN_3,yes,,,CAN,,,0014
44489,43297,41089,200296,FANTA ZERO    6/125LPEPW,ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,146,Fanta Zero,180,90,R,0,0,,7.8,7.8,7.5,L,255,170,332,MM,0,01,BC,PENN Penny,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,A1VE
44489,43297,41089,200303,"MIX CL/CLKF40X6/1,25DPEW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,Y,Y,EW FP: DPG,7666,1.25-Ltr Plas Btl Nr Cntr 6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,002,Coca-Cola light,180,90,R,0,0,,310.17,310.17,300,L,800,600,1431,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,A39U
44489,43297,41089,200304,"MIX FBL/FMX40X6/1,25DPEW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,Y,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,146,Fanta Zero,180,90,R,0,0,,310.17,310.17,300,L,800,600,1431,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,A1YC
44489,43297,41089,200305,"MIX FBL/FMG40X6/1,25DCPW",ZFER,55121600A,KS,2,0.5,240,40,52.836,,,Y,Y,EW FP: DPG,5653,1.25-Ltr Plas Btl Nr  6-Pk 240,024,1.25 LTR,018,Plastikflasche,197,6-Pk 240,116,Fanta sonstige,180,90,R,0,0,,310.17,310.17,300,L,800,600,1431,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2374,N125C,1,,GRY_1,yes,,,PEW D,,,1342
